index,actual_load,adaptive_p2,lstm_abs_error,is_extreme
2010-01-11 14:00:00,172.8,124.5850067333773,49.64947204589845,0
2010-01-11 15:00:00,166.2,127.26731048874325,14.145336914062511,0
2010-01-11 16:00:00,166.2,128.87209538845602,0.907070922851574,0
2010-01-11 17:00:00,114.0,103.88828266555167,67.84808349609375,0
2010-01-11 18:00:00,121.6,102.46630375075208,50.09180297851563,0
2010-01-11 19:00:00,231.3,99.81096766292325,54.40766601562501,0
2010-01-11 20:00:00,233.7,94.41456740529713,78.22859497070311,0
2010-01-11 21:00:00,148.7,78.86273986107045,16.826458740234386,0
2010-01-11 22:00:00,221.7,77.33419872842981,46.20549316406249,0
2010-01-11 23:00:00,133.0,62.45086234374024,100.36544799804688,0
2010-01-12 00:00:00,191.2,64.59165773539861,12.714932250976574,0
2010-01-12 01:00:00,182.2,65.81366890482985,8.457110595703114,0
2010-01-12 02:00:00,110.3,87.14670870485108,75.77351684570313,0
2010-01-12 03:00:00,178.2,94.57558705023874,6.347012329101574,0
2010-01-12 04:00:00,179.8,53.59065583231758,6.826046752929699,0
2010-01-12 05:00:00,122.0,71.20060367169617,52.97056579589844,0
2010-01-12 06:00:00,137.6,68.11272499982687,58.69074096679688,0
2010-01-12 07:00:00,162.0,71.21536435127801,30.713592529296875,0
2010-01-12 08:00:00,226.1,76.83545713645071,27.45226440429687,0
2010-01-12 09:00:00,214.6,82.57786396196482,19.20824584960937,0
2010-01-12 10:00:00,144.9,79.01234804130033,46.02311096191406,0
2010-01-12 11:00:00,198.3,65.34090679434263,45.173870849609386,0
2010-01-12 12:00:00,191.2,65.86961692869355,16.71257324218749,0
2010-01-12 13:00:00,122.4,74.95330282990598,29.828561401367185,0
2010-01-12 14:00:00,118.8,61.06724965457116,35.57332153320313,0
2010-01-12 15:00:00,175.2,68.75175346012972,27.15814514160155,0
2010-01-12 16:00:00,183.6,68.22046943680598,37.65130004882812,0
2010-01-12 17:00:00,196.5,75.08652393592271,53.3616943359375,0
2010-01-12 18:00:00,220.4,75.11690152976101,35.47881164550782,0
2010-01-12 19:00:00,237.2,47.43335584783361,37.6992218017578,0
2010-01-12 20:00:00,242.5,42.86115315661186,27.012863159179688,1
2010-01-12 21:00:00,160.2,54.72282498725323,55.89614562988282,0
2010-01-12 22:00:00,238.2,50.253719868289465,46.46870727539061,1
2010-01-12 23:00:00,140.5,59.23357805160285,42.30390930175781,0
2010-01-13 00:00:00,218.8,29.0907033508889,6.213818359375011,0
2010-01-13 01:00:00,215.2,42.998723020857085,41.40388793945312,0
2010-01-13 02:00:00,215.6,56.08926627589659,23.06717834472656,0
2010-01-13 03:00:00,218.8,20.99678434719712,9.372174072265636,0
2010-01-13 04:00:00,223.7,20.3380361476662,37.566744995117176,0
2010-01-13 05:00:00,115.3,13.528561364689551,94.63757629394532,0
2010-01-13 06:00:00,250.6,55.332196854978974,50.37546691894531,1
2010-01-13 07:00:00,277.2,44.06983348883921,62.16713256835936,1
2010-01-13 08:00:00,276.3,74.05378173290819,39.516506958007824,1
2010-01-13 09:00:00,141.9,51.54028062727326,92.982568359375,0
2010-01-13 10:00:00,226.4,77.94652652153991,43.42529907226563,0
2010-01-13 11:00:00,203.4,74.02856732872044,18.66254272460938,0
2010-01-13 12:00:00,129.8,60.40712833743737,41.9271270751953,0
2010-01-13 13:00:00,167.0,82.30876669766508,2.5971221923828125,0
2010-01-13 14:00:00,157.6,70.92507749057094,5.845495605468756,0
2010-01-13 15:00:00,121.0,80.6705991892116,23.48008728027344,0
2010-01-13 16:00:00,124.3,82.8642272784699,25.73903198242188,0
2010-01-13 17:00:00,160.8,78.05600831665274,5.130215454101574,0
2010-01-13 18:00:00,195.9,86.25658346889998,20.2545379638672,0
2010-01-13 19:00:00,152.3,57.51044938018239,35.8619415283203,0
2010-01-13 20:00:00,231.7,53.7243211928681,39.569049072265614,0
2010-01-13 21:00:00,235.5,45.23077037889058,4.3941192626953125,0
2010-01-13 22:00:00,139.0,40.45797827400338,78.98454284667969,0
2010-01-13 23:00:00,123.3,48.74615515322047,73.37695617675782,0
2010-01-14 00:00:00,109.2,45.28872866403236,63.12704162597656,0
2010-01-14 01:00:00,206.4,45.22815988809458,67.79183044433594,0
2010-01-14 02:00:00,205.3,39.342190552095076,91.16018371582032,0
2010-01-14 03:00:00,206.6,39.1999896919466,78.55477294921874,0
2010-01-14 04:00:00,210.9,41.3325818112242,5.591009521484381,0
2010-01-14 05:00:00,218.5,44.581435560304215,12.913299560546877,0
2010-01-14 06:00:00,236.2,51.721431956864166,5.936276245117199,0
2010-01-14 07:00:00,262.5,52.53864040505968,2.531219482421875,1
2010-01-14 08:00:00,261.9,50.91010009944415,52.95526733398435,1
2010-01-14 09:00:00,234.2,61.237468964852894,80.27229614257811,0
2010-01-14 10:00:00,122.9,71.60527664738797,70.90735778808593,0
2010-01-14 11:00:00,122.3,76.06828331764395,48.58888549804688,0
2010-01-14 12:00:00,163.0,75.51260503213129,12.809280395507812,0
2010-01-14 13:00:00,146.7,79.03281643302029,13.170391845703136,0
2010-01-14 14:00:00,138.0,78.48463916929597,10.649520874023438,0
2010-01-14 15:00:00,121.1,78.35828254465386,26.94194641113281,0
2010-01-14 16:00:00,132.5,74.5233021924828,31.736114501953125,0
2010-01-14 17:00:00,146.1,75.81232300710644,26.847433471679693,0
2010-01-14 18:00:00,138.2,78.3232222165903,44.898663330078136,0
2010-01-14 19:00:00,150.5,64.01453867286148,34.51856994628906,0
2010-01-14 20:00:00,152.2,66.7499517602543,35.142376708984386,0
2010-01-14 21:00:00,207.2,54.12610618456344,11.471270751953114,0
2010-01-14 22:00:00,202.7,44.806681649865254,39.91549987792968,0
2010-01-14 23:00:00,192.5,41.64626264230844,33.39495849609375,0
2010-01-15 00:00:00,183.5,56.30240697327645,11.231155395507812,0
2010-01-15 01:00:00,179.6,59.137599364884636,14.72753295898437,0
2010-01-15 02:00:00,101.6,70.87344488856857,63.84728088378907,0
2010-01-15 03:00:00,187.2,62.7389853241765,14.110552978515614,0
2010-01-15 04:00:00,193.7,62.01644048877685,70.50837249755858,0
2010-01-15 05:00:00,202.3,63.2605889689423,54.029034423828136,0
2010-01-15 06:00:00,218.0,64.92756736198561,45.41343688964844,0
2010-01-15 07:00:00,241.1,67.97668307440773,0.2897705078125057,1
2010-01-15 08:00:00,147.9,83.62907368650517,92.04821166992188,0
2010-01-15 09:00:00,217.9,78.56291668824608,38.47067871093751,0
2010-01-15 10:00:00,191.9,76.23644235104183,26.90238037109376,0
2010-01-15 11:00:00,126.7,86.55712704090578,3.2119415283203097,0
2010-01-15 12:00:00,149.4,95.7095936696023,11.19457397460937,0
2010-01-15 13:00:00,133.8,97.60646371267237,19.05766601562499,0
2010-01-15 14:00:00,124.0,103.58989745521777,20.682205200195312,0
2010-01-15 15:00:00,107.7,97.47391662527872,27.004803466796872,0
2010-01-15 16:00:00,116.7,100.83851387170827,6.257321166992185,0
2010-01-15 17:00:00,120.2,95.12613263810707,9.520458984374995,0
2010-01-15 18:00:00,141.2,54.33649266090853,11.6113250732422,0
2010-01-15 19:00:00,135.4,59.11543768817367,36.84931335449218,0
2010-01-15 20:00:00,168.7,42.992618473106404,0.8245056152343864,0
2010-01-15 21:00:00,146.6,62.269143311813195,18.75891723632813,0
2010-01-15 22:00:00,175.9,36.69659049604169,14.913900756835943,0
2010-01-15 23:00:00,140.3,37.851804823493495,13.193896484374989,0
2010-01-16 00:00:00,169.5,62.22808891345079,25.27598571777344,0
2010-01-16 01:00:00,125.1,66.80863549334558,26.53027954101563,0
2010-01-16 02:00:00,165.9,46.66568307066726,22.975790405273443,0
2010-01-16 03:00:00,120.6,69.18978627675693,29.60991516113281,0
2010-01-16 04:00:00,121.6,85.87841439217112,22.882299804687506,0
2010-01-16 05:00:00,124.3,87.47560206897907,16.103030395507815,0
2010-01-16 06:00:00,185.8,74.34895260827653,55.87119750976564,0
2010-01-16 07:00:00,195.7,69.26655736778648,41.395220947265614,0
2010-01-16 08:00:00,204.8,56.1627437273072,37.9127166748047,0
2010-01-16 09:00:00,210.1,85.6598942407727,28.44951782226562,0
2010-01-16 10:00:00,198.3,92.75596351229024,5.247616577148449,0
2010-01-16 11:00:00,154.4,76.81712053093028,37.04465637207031,0
2010-01-16 12:00:00,152.7,101.81698835655291,1.050204467773426,0
2010-01-16 13:00:00,136.4,104.52986445113496,3.608514404296869,0
2010-01-16 14:00:00,127.4,105.45798917949773,3.1718994140624943,0
2010-01-16 15:00:00,122.0,45.53657419656275,7.239410400390625,0
2010-01-16 16:00:00,122.3,51.77079592244948,3.281176757812503,0
2010-01-16 17:00:00,134.7,35.8156246243598,4.813494873046864,0
2010-01-16 18:00:00,141.0,30.447063289848472,4.2682647705078125,0
2010-01-16 19:00:00,156.2,23.693062477030367,2.435543823242199,0
2010-01-16 20:00:00,164.6,29.772542668526057,1.0629486083984432,0
2010-01-16 21:00:00,164.6,39.61075047816507,3.868551635742193,0
2010-01-16 22:00:00,153.1,26.59798419818725,10.97662963867188,0
2010-01-16 23:00:00,156.0,34.566911205057465,1.506500244140625,0
2010-01-17 00:00:00,137.7,29.80338193926505,10.032940673828136,0
2010-01-17 01:00:00,141.5,23.770457752810103,5.596588134765625,0
2010-01-17 02:00:00,137.9,23.570384061738707,5.927969360351568,0
2010-01-17 03:00:00,123.3,32.1967926889957,7.93136901855469,0
2010-01-17 04:00:00,145.1,24.849001070725393,12.427072143554682,0
2010-01-17 05:00:00,150.9,29.35885151349561,9.273779296875006,0
2010-01-17 06:00:00,159.2,33.02976773817838,3.091799926757801,0
2010-01-17 07:00:00,170.8,41.77578843764417,0.4677307128906136,0
2010-01-17 08:00:00,185.3,45.15263064958614,2.7521789550781364,0
2010-01-17 09:00:00,154.4,63.881519622268456,37.44909057617187,0
2010-01-17 10:00:00,174.9,69.85250770077394,30.70264282226563,0
2010-01-17 11:00:00,155.5,53.200606241204895,10.575592041015623,0
2010-01-17 12:00:00,129.9,74.19530785999618,12.07598266601562,0
2010-01-17 13:00:00,121.7,70.04759570327582,13.050762939453122,0
2010-01-17 14:00:00,116.2,63.416379026635724,10.58829193115234,0
2010-01-17 15:00:00,111.7,57.576857500533066,5.257054138183591,0
2010-01-17 16:00:00,109.4,49.353540311268546,6.003793334960932,0
2010-01-17 17:00:00,135.8,41.59623561650061,16.190457153320324,0
2010-01-17 18:00:00,120.8,38.87030607671532,27.49440307617188,0
2010-01-17 19:00:00,169.6,34.9791334162974,21.82109985351562,0
2010-01-17 20:00:00,123.9,34.0776562951379,39.19100341796874,0
2010-01-17 21:00:00,121.8,31.454784571856806,30.97975463867188,0
2010-01-17 22:00:00,169.0,31.448821974758715,35.50477600097656,0
2010-01-17 23:00:00,161.0,30.265174383213264,29.356277465820312,0
2010-01-18 00:00:00,103.1,44.34673959932819,45.58209838867188,0
2010-01-18 01:00:00,148.9,31.94180012739878,7.106237792968756,0
2010-01-18 02:00:00,96.0,36.003989403162336,41.22344970703125,0
2010-01-18 03:00:00,97.2,38.885351930194616,45.27657775878906,0
2010-01-18 04:00:00,100.1,25.500379810153007,32.28282775878907,0
2010-01-18 05:00:00,105.8,23.913704536924897,34.321902465820315,0
2010-01-18 06:00:00,180.7,30.834740136346483,38.935702514648426,0
2010-01-18 07:00:00,201.1,41.767046414886636,36.60369262695312,0
2010-01-18 08:00:00,194.1,46.73508060934802,34.46579895019531,0
2010-01-18 09:00:00,173.6,52.01368806845005,24.25394592285156,0
2010-01-18 10:00:00,154.9,42.38728783843875,3.414083862304693,0
2010-01-18 11:00:00,139.8,33.05238014760434,10.532260131835926,0
2010-01-18 12:00:00,137.6,35.290201773934086,0.8606506347656193,0
2010-01-18 13:00:00,120.0,28.96443991787531,7.6369476318359375,0
2010-01-18 14:00:00,116.5,24.288933363576888,6.915809631347656,0
2010-01-18 15:00:00,114.0,22.45195910934484,5.5541534423828125,0
2010-01-18 16:00:00,114.3,26.71660225160474,3.600428771972659,0
2010-01-18 17:00:00,122.8,24.732565976675687,0.8823745727539034,0
2010-01-18 18:00:00,145.1,27.219209416793305,10.392434692382809,0
2010-01-18 19:00:00,159.4,27.320202281089692,6.108419799804693,0
2010-01-18 20:00:00,159.1,41.33658674837679,6.485235595703131,0
2010-01-18 21:00:00,160.4,35.17204312693427,5.229714965820307,0
2010-01-18 22:00:00,152.6,35.04388461969235,7.823416137695318,0
2010-01-18 23:00:00,141.1,40.87801080757389,7.656896972656256,0
2010-01-19 00:00:00,129.7,36.77947241095927,4.801144409179699,0
2010-01-19 01:00:00,123.9,24.469273362505632,3.136412048339849,0
2010-01-19 02:00:00,139.3,43.34562860158522,17.964451599121105,0
2010-01-19 03:00:00,126.1,38.96766982845885,3.5166687011718807,0
2010-01-19 04:00:00,130.8,38.7746194415721,3.201571655273426,0
2010-01-19 05:00:00,150.2,42.208623448325795,13.114840698242176,0
2010-01-19 06:00:00,155.9,43.52046067211222,5.833535766601557,0
2010-01-19 07:00:00,178.4,47.43769489169128,1.461480712890619,0
2010-01-19 08:00:00,172.7,46.28454486842992,10.197338867187511,0
2010-01-19 09:00:00,152.5,42.815978831418235,9.755416870117188,0
2010-01-19 10:00:00,136.5,40.51160681682258,3.9147796630859375,0
2010-01-19 11:00:00,127.0,35.76454951101083,0.9189453125,0
2010-01-19 12:00:00,126.3,32.42557562815247,4.140110778808591,0
2010-01-19 13:00:00,117.5,36.19891415159479,0.3006362915039062,0
2010-01-19 14:00:00,110.9,28.44769152308234,1.7757354736328068,0
2010-01-19 15:00:00,109.5,27.68091492920901,1.5472793579101562,0
2010-01-19 16:00:00,105.1,27.95583439838184,7.386167907714849,0
2010-01-19 17:00:00,108.7,31.22197267040137,5.993870544433591,0
2010-01-19 18:00:00,137.0,43.28953929847037,7.47039794921875,0
2010-01-19 19:00:00,149.4,49.012900536117655,2.0169311523437443,0
2010-01-19 20:00:00,146.1,42.3024994636595,5.530508422851568,0
2010-01-19 21:00:00,150.2,50.08612710130981,3.5852539062499886,0
2010-01-19 22:00:00,143.4,50.93586856411781,0.9640716552734432,0
2010-01-19 23:00:00,133.8,45.48913272393017,2.5143615722656136,0
2010-01-20 00:00:00,126.9,33.59949549846394,3.5258544921875057,0
2010-01-20 01:00:00,119.8,30.546990275377254,2.1384384155273466,0
2010-01-20 02:00:00,117.6,24.75596599926547,0.4040008544921818,0
2010-01-20 03:00:00,118.4,28.570514524910422,0.8373626708984432,0
2010-01-20 04:00:00,122.1,28.653672322746658,0.0086196899414119,0
2010-01-20 05:00:00,130.5,25.342771435433036,0.565032958984375,0
2010-01-20 06:00:00,146.1,32.71187359040218,0.3997253417968807,0
2010-01-20 07:00:00,168.1,30.363308478256357,7.527960205078131,0
2010-01-20 08:00:00,171.7,35.63592920553188,8.858401489257801,0
2010-01-20 09:00:00,161.6,33.139296007804404,2.5148986816406307,0
2010-01-20 10:00:00,148.0,27.722671540760984,1.3774566650390625,0
2010-01-20 11:00:00,134.5,22.713335295673346,5.7249603271484375,0
2010-01-20 12:00:00,124.8,18.53565684355685,1.0649307250976534,0
2010-01-20 13:00:00,116.6,15.86994494094678,0.8981842041015682,0
2010-01-20 14:00:00,112.8,17.86779842336432,0.1249114990234403,0
2010-01-20 15:00:00,112.5,21.288729986172314,1.7921905517578125,0
2010-01-20 16:00:00,117.2,15.778479363374188,3.7251922607421903,0
2010-01-20 17:00:00,128.7,14.872128654609455,2.223864746093738,0
2010-01-20 18:00:00,149.3,17.840094938799382,1.4575225830078011,0
2010-01-20 19:00:00,166.3,20.912613098111905,3.0386169433593864,0
2010-01-20 20:00:00,169.3,19.437970737083162,0.939419555664074,0
2010-01-20 21:00:00,170.0,26.227722753636726,1.41131591796875,0
2010-01-20 22:00:00,166.9,32.815085754118144,5.196157836914068,0
2010-01-20 23:00:00,157.8,32.41207616175052,4.349591064453136,0
2010-01-21 00:00:00,95.5,41.99140783426664,52.802520751953125,0
2010-01-21 01:00:00,142.6,28.09862864072727,30.7343765258789,0
2010-01-21 02:00:00,141.0,36.07166994400231,28.093307495117188,0
2010-01-21 03:00:00,141.9,36.237161795460594,31.547766113281256,0
2010-01-21 04:00:00,144.8,35.056611292249215,18.8134735107422,0
2010-01-21 05:00:00,83.3,42.014289454930235,65.83404846191407,0
2010-01-21 06:00:00,91.8,41.26831487766461,43.5447265625,0
2010-01-21 07:00:00,189.5,38.95009650974981,78.3390121459961,0
2010-01-21 08:00:00,191.8,37.86731093993632,19.632550048828136,0
2010-01-21 09:00:00,184.2,34.50439819841199,40.1331817626953,0
2010-01-21 10:00:00,180.9,33.76762339751994,27.12138977050781,0
2010-01-21 11:00:00,176.5,29.731237403050585,20.104995727539062,0
2010-01-21 12:00:00,107.7,26.873610629433102,53.69169311523437,0
2010-01-21 13:00:00,104.4,24.49265520082325,29.71463928222656,0
2010-01-21 14:00:00,164.4,26.359347059950323,45.496313476562506,0
2010-01-21 15:00:00,103.5,35.02026438822523,16.798057556152344,0
2010-01-21 16:00:00,172.1,30.166858163534158,50.48075256347656,0
2010-01-21 17:00:00,182.4,43.765122108468375,28.869131469726568,0
2010-01-21 18:00:00,145.0,45.76576809139439,34.11125183105469,0
2010-01-21 19:00:00,200.3,36.410346149679015,12.861370849609386,0
2010-01-21 20:00:00,166.0,50.73623563619657,27.47108459472656,0
2010-01-21 21:00:00,190.1,39.8913198640777,16.414404296875006,0
2010-01-21 22:00:00,178.2,46.742481347559306,4.170712280273449,0
2010-01-21 23:00:00,159.8,47.10450972943522,4.432498168945301,0
2010-01-22 00:00:00,148.8,23.01847100833905,10.439410400390614,0
2010-01-22 01:00:00,148.2,42.73749088105393,6.975238037109364,0
2010-01-22 02:00:00,133.8,52.08432103669024,4.629992675781239,0
2010-01-22 03:00:00,153.4,39.90837894132548,16.84674682617188,0
2010-01-22 04:00:00,158.8,45.057787829692586,9.834408569335949,0
2010-01-22 05:00:00,136.1,26.946929405042695,13.532553100585943,0
2010-01-22 06:00:00,186.8,19.984612902945457,29.39973144531251,0
2010-01-22 07:00:00,213.8,41.750854812415156,3.836773681640637,0
2010-01-22 08:00:00,172.4,61.73093173201528,36.35126647949218,0
2010-01-22 09:00:00,167.1,48.51975964095311,9.391439819335943,0
2010-01-22 10:00:00,171.0,51.53396323401344,17.429092407226562,0
2010-01-22 11:00:00,165.7,62.11252282803696,18.44501037597655,0
2010-01-22 12:00:00,143.4,59.13036116546755,15.364266967773432,0
2010-01-22 13:00:00,137.1,59.213099321130144,8.22394409179688,0
2010-01-22 14:00:00,133.5,59.06696448165644,2.8960723876953125,0
2010-01-22 15:00:00,133.4,59.17545599201087,3.357504272460943,0
2010-01-22 16:00:00,169.4,55.19475662396687,40.86205139160157,0
2010-01-22 17:00:00,153.4,57.79368344368015,3.8996826171874943,0
2010-01-22 18:00:00,184.6,53.169501947252854,5.486077880859369,0
2010-01-22 19:00:00,193.0,52.16465423306991,4.2621917724609375,0
2010-01-22 20:00:00,191.8,57.93812295070532,16.412814331054676,0
2010-01-22 21:00:00,188.8,50.98528594949991,15.506488037109364,0
2010-01-22 22:00:00,183.9,45.00327400732428,0.5177246093749943,0
2010-01-22 23:00:00,174.9,59.49571963931993,7.430334472656256,0
2010-01-23 00:00:00,162.5,41.582041933100896,2.677276611328125,0
2010-01-23 01:00:00,155.6,58.022274430222396,2.31731567382812,0
2010-01-23 02:00:00,152.4,42.339779086018154,0.4536376953124943,0
2010-01-23 03:00:00,166.3,55.02820097016556,12.6704071044922,0
2010-01-23 04:00:00,151.9,56.936663573359425,10.562280273437494,0
2010-01-23 05:00:00,177.2,44.563440429588326,15.6073028564453,0
2010-01-23 06:00:00,184.6,49.08181847523008,1.9178100585937443,0
2010-01-23 07:00:00,194.6,46.64228300382848,3.881979370117193,0
2010-01-23 08:00:00,196.1,43.74123118792568,0.7405456542968807,0
2010-01-23 09:00:00,181.8,39.77975576784243,12.1146270751953,0
2010-01-23 10:00:00,167.7,34.675446364819805,6.812130737304699,0
2010-01-23 11:00:00,153.1,37.065244550610345,2.928305053710943,0
2010-01-23 12:00:00,141.4,34.874819265101905,3.5003601074218693,0
2010-01-23 13:00:00,131.8,36.97648548392577,2.2223388671874886,0
2010-01-23 14:00:00,140.2,34.91947523337535,13.232333374023426,0
2010-01-23 15:00:00,125.3,35.016727219563535,8.262820434570315,0
2010-01-23 16:00:00,130.5,30.724676183039577,2.585433959960937,0
2010-01-23 17:00:00,144.9,36.00288860936715,2.5975402832031307,0
2010-01-23 18:00:00,165.2,35.20167114837011,3.050799560546864,0
2010-01-23 19:00:00,179.7,32.64474592770321,4.300982666015614,0
2010-01-23 20:00:00,180.2,34.70851331044517,3.196499633789074,0
2010-01-23 21:00:00,194.0,36.15447660985325,13.4249267578125,0
2010-01-23 22:00:00,175.7,38.946438134947044,11.940655517578136,0
2010-01-23 23:00:00,183.5,45.61212051242259,10.466598510742188,0
2010-01-24 00:00:00,160.4,52.25669707210791,10.549874877929682,0
2010-01-24 01:00:00,152.5,50.25294998352594,7.04425048828125,0
2010-01-24 02:00:00,165.6,47.56099536116025,16.17473754882812,0
2010-01-24 03:00:00,145.8,40.460423063236334,11.925708007812489,0
2010-01-24 04:00:00,144.0,38.441862013837465,6.91015625,0
2010-01-24 05:00:00,179.1,32.08850387232678,28.43010864257812,0
2010-01-24 06:00:00,144.6,28.30179022535262,31.921850585937506,0
2010-01-24 07:00:00,151.5,28.2100271025229,10.295440673828123,0
2010-01-24 08:00:00,211.0,12.181799947321764,47.95332336425781,0
2010-01-24 09:00:00,209.8,7.537092987428821,9.511456298828136,0
2010-01-24 10:00:00,162.8,25.97569444578005,33.979815673828114,0
2010-01-24 11:00:00,144.9,30.32281515256635,0.2565826416015682,0
2010-01-24 12:00:00,170.8,26.0048483842954,10.235638427734386,0
