,actual_load,ensemble_mean,ensemble_variance,pi_width,residual,resid_volatility,lstm_abs_error,arima_abs_error,is_extreme_demand
2010-01-09 23:00:00,116.1,186.86716,1129.385,42.0769053812036,-70.76715698242188,72.70525991469222,70.76715698242188,48.91204079214188,0
2010-01-10 00:00:00,236.1,197.78848,1321.8333,42.076905381203574,38.31151733398437,71.15702562560466,38.31151733398437,98.39319706670045,0
2010-01-10 01:00:00,230.2,140.65294,1154.6251,42.076905381203545,89.54706115722655,68.07064510829768,89.54706115722655,21.6577953797011,0
2010-01-10 02:00:00,228.5,215.84648,587.5571,42.076905381203574,12.653518676757812,69.12476377690341,12.653518676757812,8.567933902825189,0
2010-01-10 03:00:00,229.5,208.36845,265.13193,42.076905381203574,21.13154602050781,68.96327928591336,21.13154602050781,7.90088522329944,0
2010-01-10 04:00:00,233.0,190.02866,1224.5422,42.076905381203574,42.97134399414063,66.67710954012769,42.97134399414063,15.967488578439173,0
2010-01-10 05:00:00,238.7,208.05322,450.88153,42.076905381203545,30.64677734374999,65.91976190088008,30.64677734374999,10.259047768031195,1
2010-01-10 06:00:00,247.1,222.12224,244.49858,42.0769053812036,24.977761840820307,61.77736444298054,24.977761840820307,7.897641539362439,1
2010-01-10 07:00:00,258.4,235.0875,679.24335,42.076905381203574,23.3125061035156,57.71191553485672,23.3125061035156,22.980857439960232,1
2010-01-10 08:00:00,269.6,256.7575,345.3327,42.076905381203574,12.842492675781273,56.98309185042062,12.842492675781273,16.238828622915605,1
2010-01-10 09:00:00,273.3,208.66048,972.9069,42.076905381203574,64.6395233154297,56.2512946854493,64.6395233154297,34.05651703617377,1
2010-01-10 10:00:00,262.9,220.02246,649.8121,42.076905381203574,42.87753906249998,52.86546524491935,42.87753906249998,4.75960080906674,1
2010-01-10 11:00:00,241.7,232.82939,599.6151,42.076905381203574,8.870608520507801,51.30294190042781,8.870608520507801,32.92244527794901,1
2010-01-10 12:00:00,222.7,230.70679,176.75156,42.07690538120349,-8.006787109375011,49.456669756608406,8.006787109375011,13.576797116464803,0
2010-01-10 13:00:00,212.7,195.71526,368.9987,42.076905381203574,16.9847442626953,46.92348449002426,16.9847442626953,10.036165935841012,0
2010-01-10 14:00:00,204.9,191.49197,206.00029,42.076905381203545,13.40802612304688,42.75854040279047,13.40802612304688,13.470171085041983,0
2010-01-10 15:00:00,197.0,183.5234,154.25516,42.076905381203545,13.476593017578123,41.445276787643685,13.476593017578123,12.013877792999438,0
2010-01-10 16:00:00,195.7,186.32066,193.6769,42.0769053812036,9.379336547851551,40.61557752675222,9.379336547851551,23.30242045009925,0
2010-01-10 17:00:00,207.9,185.48376,147.98819,42.0769053812036,22.416235351562506,40.29012982176049,22.416235351562506,0.16471533630493695,0
2010-01-10 18:00:00,236.6,201.72174,73.9717,42.076905381203574,34.878259277343744,39.4854647071774,34.878259277343744,11.243693282775354,0
2010-01-10 19:00:00,254.0,215.55498,311.05023,42.0769053812036,38.44502258300781,38.40109803238658,38.44502258300781,30.056207145795725,1
2010-01-10 20:00:00,260.6,225.31914,323.1506,42.076905381203574,35.280862426757835,38.19965198534206,35.280862426757835,4.56626667326492,1
2010-01-10 21:00:00,264.4,238.03305,303.81348,42.076905381203574,26.3669494628906,38.21253362542709,26.3669494628906,39.02460439404669,1
2010-01-10 22:00:00,260.5,245.43762,256.00928,42.076905381203574,15.0623779296875,28.458413962729804,15.0623779296875,29.344469584752346,1
2010-01-10 23:00:00,251.7,250.85945,363.80334,42.076905381203574,0.8405487060546761,27.709347127884715,0.8405487060546761,41.27148785046879,1
2010-01-11 00:00:00,100.1,204.67,569.7399,42.076905381203545,-104.56999816894532,20.27571508296366,104.56999816894532,156.77067499480532,0
2010-01-11 01:00:00,242.3,143.04642,1003.67755,42.076905381203545,99.25358276367189,32.91398019056459,99.25358276367189,99.79302497257785,1
2010-01-11 02:00:00,89.7,161.29721,1006.9696,42.0769053812036,-71.59721069335937,33.80921474910174,71.59721069335937,104.10242475420095,0
2010-01-11 03:00:00,90.0,168.84473,953.61633,42.07690538120356,-78.8447265625,38.51470884717995,78.8447265625,47.758883744818746,0
2010-01-11 04:00:00,253.7,190.08195,722.4369,42.076905381203545,63.6180450439453,43.01304089336127,63.6180450439453,173.2910560064974,1
2010-01-11 05:00:00,97.3,223.6633,904.474,42.0769053812036,-126.36329956054688,43.80152834036152,126.36329956054688,119.96419638623833,0
2010-01-11 06:00:00,111.4,235.34697,807.6659,42.076905381203574,-123.94696960449218,51.8107481674983,123.94696960449218,31.033283341837233,0
2010-01-11 07:00:00,135.2,192.21806,720.1078,42.07690538120356,-57.0180633544922,57.8945864600154,57.0180633544922,11.767186023871986,0
2010-01-11 08:00:00,141.1,202.80946,1008.9728,42.076905381203574,-61.70946350097657,58.83349525003206,61.70946350097657,16.424582493517306,0
2010-01-11 09:00:00,134.2,161.93062,937.0617,42.07690538120353,-27.730618286132824,59.91780315213073,27.730618286132824,6.245102497016191,0
2010-01-11 10:00:00,128.4,180.74939,780.5404,42.076905381203545,-52.34938964843749,58.247592883107366,52.34938964843749,3.558347029617323,0
2010-01-11 11:00:00,218.0,171.03665,725.37506,42.076905381203545,46.96334838867188,57.81290301310965,46.96334838867188,97.46380774373196,0
2010-01-11 12:00:00,198.7,184.34047,428.01425,42.076905381203545,14.359530639648426,58.90623573788565,14.359530639648426,9.004555549140719,0
2010-01-11 13:00:00,112.7,151.4155,436.66782,42.0769053812036,-38.71549682617187,59.13046911604393,38.71549682617187,89.6329720715048,0
2010-01-11 14:00:00,172.8,123.15053,175.59224,42.07690538120356,49.64947204589845,59.096970998115744,49.64947204589845,38.931525846526995,0
2010-01-11 15:00:00,166.2,180.34534,352.4969,42.076905381203574,-14.145336914062511,60.20206406315192,14.145336914062511,10.367492424781545,0
2010-01-11 16:00:00,166.2,167.10707,259.07684,42.076905381203574,-0.907070922851574,59.97969818007967,0.907070922851574,16.021006949129713,0
2010-01-11 17:00:00,114.0,181.84808,340.96094,42.076905381203574,-67.84808349609375,59.85830965829551,67.84808349609375,61.217072299838094,0
2010-01-11 18:00:00,121.6,171.6918,317.06946,42.076905381203574,-50.09180297851563,60.351827003922494,50.09180297851563,28.855430031755617,0
2010-01-11 19:00:00,231.3,176.89233,772.5541,42.07690538120353,54.40766601562501,59.71058186125844,54.40766601562501,115.89337380725077,0
2010-01-11 20:00:00,233.7,155.4714,998.03674,42.076905381203574,78.22859497070311,60.44506032780926,78.22859497070311,15.012835072533193,0
2010-01-11 21:00:00,148.7,165.52646,620.387,42.076905381203574,-16.826458740234386,62.6388099466641,16.826458740234386,67.27647039071593,0
2010-01-11 22:00:00,221.7,175.4945,445.53516,42.076905381203545,46.20549316406249,61.9609385046272,46.20549316406249,36.19937053350415,0
2010-01-11 23:00:00,133.0,233.36545,867.2336,42.0769053812036,-100.36544799804688,62.99072371041222,100.36544799804688,29.01933136484027,0
2010-01-12 00:00:00,191.2,203.91493,637.5906,42.076905381203574,-12.714932250976574,64.92626453647196,12.714932250976574,64.80491713427116,0
2010-01-12 01:00:00,182.2,173.74289,379.81592,42.076905381203545,8.457110595703114,62.64363938353138,8.457110595703114,7.613936815552648,0
2010-01-12 02:00:00,110.3,186.07352,476.90347,42.076905381203574,-75.77351684570313,57.97439456332448,75.77351684570313,51.600533901269486,0
2010-01-12 03:00:00,178.2,184.54701,638.6081,42.07690538120356,-6.347012329101574,58.12765541178419,6.347012329101574,57.81694246800029,0
2010-01-12 04:00:00,179.8,172.97395,770.9496,42.0769053812036,6.826046752929699,57.001421775569135,6.826046752929699,8.117607078233362,0
2010-01-12 05:00:00,122.0,174.97057,914.159,42.076905381203574,-52.97056579589844,54.62597304339384,52.97056579589844,40.23813284217874,0
2010-01-12 06:00:00,137.6,196.29074,895.96106,42.076905381203574,-58.69074096679688,50.60363648813996,58.69074096679688,5.990439333501172,0
2010-01-12 07:00:00,162.0,192.7136,566.55054,42.076905381203574,-30.713592529296875,46.472494815338194,30.713592529296875,5.413868299662141,0
2010-01-12 08:00:00,226.1,198.64774,847.69727,42.076905381203574,27.45226440429687,45.802564895003336,27.45226440429687,46.47796528498898,0
2010-01-12 09:00:00,214.6,195.39175,266.6378,42.076905381203545,19.20824584960937,45.487635045054354,19.20824584960937,16.275811769368403,0
2010-01-12 10:00:00,144.9,190.92311,269.57404,42.0769053812036,-46.02311096191406,45.751835312898585,46.02311096191406,62.69032123351823,0
2010-01-12 11:00:00,198.3,153.12613,126.15531,42.076905381203574,45.173870849609386,45.521536034414034,45.173870849609386,26.022206297677315,0
2010-01-12 12:00:00,191.2,174.48743,212.13162,42.076905381203574,16.71257324218749,45.43088700214748,16.71257324218749,9.196430759333339,0
2010-01-12 13:00:00,122.4,152.22856,341.41138,42.076905381203574,-29.828561401367185,45.484254946475154,29.828561401367185,54.081547886064214,0
2010-01-12 14:00:00,118.8,154.37332,414.08527,42.07690538120356,-35.57332153320313,45.27783177024781,35.57332153320313,28.718438776191775,0
2010-01-12 15:00:00,175.2,148.04185,226.1355,42.076905381203545,27.15814514160155,43.87566289253149,27.15814514160155,53.578847820021196,0
2010-01-12 16:00:00,183.6,145.9487,189.22105,42.076905381203574,37.65130004882812,44.5755400594102,37.65130004882812,12.086045582063974,0
2010-01-12 17:00:00,196.5,143.1383,283.7289,42.076905381203574,53.3616943359375,45.58015151702861,53.3616943359375,14.81269603739375,0
2010-01-12 18:00:00,220.4,184.92119,481.52457,42.076905381203574,35.47881164550782,45.49625328404798,35.47881164550782,12.182019095592011,0
2010-01-12 19:00:00,237.2,199.50078,387.873,42.076905381203574,37.6992218017578,45.09261495917219,37.6992218017578,6.884088730462935,0
2010-01-12 20:00:00,242.5,215.48714,414.60507,42.076905381203545,27.012863159179688,44.36422362374401,27.012863159179688,8.868362285495067,1
2010-01-12 21:00:00,160.2,216.09615,257.4584,42.076905381203574,-55.89614562988282,41.64594404061553,55.89614562988282,47.5838448824845,0
2010-01-12 22:00:00,238.2,191.7313,459.7298,42.076905381203574,46.46870727539061,42.89074467955248,46.46870727539061,32.2253036633781,1
2010-01-12 23:00:00,140.5,182.80391,773.2106,42.076905381203574,-42.30390930175781,42.903830989448885,42.30390930175781,28.07500238168933,0
2010-01-13 00:00:00,218.8,212.58618,798.0981,42.07690538120363,6.213818359375011,38.89947853275778,6.213818359375011,58.91696884944224,0
2010-01-13 01:00:00,215.2,173.79611,435.44562,42.0769053812036,41.40388793945312,38.87471521623395,41.40388793945312,12.925685441021784,0
2010-01-13 02:00:00,215.6,192.53282,294.59354,42.076905381203574,23.06717834472656,39.778095916233084,23.06717834472656,22.655240098047926,0
2010-01-13 03:00:00,218.8,209.42783,430.43805,42.076905381203574,9.372174072265636,36.74825186807234,9.372174072265636,1.578571137712487,0
2010-01-13 04:00:00,223.7,186.13326,1064.112,42.076905381203545,37.566744995117176,36.700619093359386,37.566744995117176,8.712802754318943,0
2010-01-13 05:00:00,115.3,209.93758,556.5176,42.076905381203574,-94.63757629394532,37.2907533728681,94.63757629394532,89.29578434973264,0
2010-01-13 06:00:00,250.6,200.22453,345.4102,42.07690538120353,50.37546691894531,40.791699525975154,50.37546691894531,107.18089796527153,1
2010-01-13 07:00:00,277.2,215.03287,690.86896,42.076905381203574,62.16713256835936,39.60633800077878,62.16713256835936,41.135062066151335,1
2010-01-13 08:00:00,276.3,236.7835,809.93176,42.076905381203574,39.516506958007824,40.11042588229135,39.516506958007824,31.629293275912175,1
2010-01-13 09:00:00,141.9,234.88257,617.2765,42.0769053812036,-92.982568359375,40.369795712426296,92.982568359375,123.70505140378273,0
2010-01-13 10:00:00,226.4,182.9747,635.32745,42.076905381203574,43.42529907226563,45.5414125053565,43.42529907226563,70.9314637894669,0
2010-01-13 11:00:00,203.4,184.73746,377.69128,42.0769053812036,18.66254272460938,44.59364337891893,18.66254272460938,4.527877661347901,0
2010-01-13 12:00:00,129.8,171.72713,693.0947,42.076905381203574,-41.9271270751953,44.08427721132696,41.9271270751953,83.89588190926668,0
2010-01-13 13:00:00,167.0,169.59712,590.3981,42.07690538120353,-2.5971221923828125,45.30370286498621,2.5971221923828125,42.029101427208715,0
2010-01-13 14:00:00,157.6,163.4455,228.9102,42.076905381203574,-5.845495605468756,44.6666469019214,5.845495605468756,0.3990441417619195,0
2010-01-13 15:00:00,121.0,144.48009,175.45949,42.0769053812036,-23.48008728027344,43.80022503678962,23.48008728027344,52.05752671560458,0
2010-01-13 16:00:00,124.3,150.03903,210.62704,42.07690538120356,-25.73903198242188,44.18183931937497,25.73903198242188,19.52895036087689,0
2010-01-13 17:00:00,160.8,155.66978,141.50131,42.076905381203545,5.130215454101574,44.26926057056607,5.130215454101574,30.91066259523845,0
2010-01-13 18:00:00,195.9,175.64546,342.26178,42.076905381203545,20.254537963867197,43.15895743025364,20.254537963867197,24.296849500063473,0
2010-01-13 19:00:00,152.3,188.16194,270.0932,42.076905381203574,-35.8619415283203,42.80335906509152,35.8619415283203,42.64413211496358,0
2010-01-13 20:00:00,231.7,192.13095,145.65633,42.076905381203574,39.569049072265614,42.87520267766193,39.569049072265614,51.88730488973317,0
2010-01-13 21:00:00,235.5,239.89412,400.48773,42.076905381203574,-4.3941192626953125,43.27164089019204,4.3941192626953125,63.199750981210116,0
2010-01-13 22:00:00,139.0,217.98454,97.62671,42.076905381203574,-78.98454284667969,41.647709562458495,78.98454284667969,125.34378077792286,0
2010-01-13 23:00:00,123.3,196.67696,361.44672,42.07690538120353,-73.37695617675782,43.69392422043639,73.37695617675782,10.528707022517636,0
2010-01-14 00:00:00,109.2,172.32704,636.5281,42.076905381203545,-63.12704162597656,45.2950594319291,63.12704162597656,13.961782017220841,0
2010-01-14 01:00:00,206.4,138.60817,277.344,42.07690538120356,67.79183044433594,46.77307486704691,67.79183044433594,82.18725559818401,0
2010-01-14 02:00:00,205.3,114.13982,428.89667,42.076905381203574,91.16018371582032,48.17197957544752,91.16018371582032,43.7966491812665,0
2010-01-14 03:00:00,206.6,128.04523,928.8755,42.076905381203574,78.55477294921874,51.6370060177491,78.55477294921874,4.510010196325169,0
2010-01-14 04:00:00,210.9,205.30899,552.1918,42.076905381203574,5.591009521484381,54.08746034697008,5.591009521484381,4.608269527643188,0
2010-01-14 05:00:00,218.5,205.5867,418.31656,42.076905381203545,12.913299560546877,53.54833368863874,12.913299560546877,37.30734556388401,0
2010-01-14 06:00:00,236.2,242.13628,294.13074,42.076905381203574,-5.936276245117199,49.888505655566526,5.936276245117199,1.8206768983910706,0
2010-01-14 07:00:00,262.5,265.03122,513.6443,42.076905381203574,-2.531219482421875,48.94956591089039,2.531219482421875,0.19046138182199002,1
2010-01-14 08:00:00,261.9,208.94473,1089.9541,42.076905381203574,52.95526733398435,47.27448175030823,52.95526733398435,17.53577930900161,1
2010-01-14 09:00:00,234.2,153.9277,1900.0566,42.076905381203574,80.27229614257811,47.83240553419375,80.27229614257811,3.961545948305883,0
2010-01-14 10:00:00,122.9,193.80736,489.14984,42.076905381203545,-70.90735778808593,46.43887394497875,70.90735778808593,112.9649432360188,0
2010-01-14 11:00:00,122.3,170.88889,713.42975,42.076905381203574,-48.58888549804688,48.22165357034813,48.58888549804688,33.47334541777805,0
2010-01-14 12:00:00,163.0,150.19072,329.69647,42.076905381203545,12.809280395507812,49.094210055459634,12.809280395507812,58.71326268252599,0
2010-01-14 13:00:00,146.7,159.87039,482.30133,42.07690538120356,-13.170391845703136,48.41655611012068,13.170391845703136,1.721618022816159,0
2010-01-14 14:00:00,138.0,127.35048,203.28342,42.076905381203574,10.649520874023438,48.4959405669889,10.649520874023438,15.377484475900957,0
2010-01-14 15:00:00,121.1,148.04195,206.13728,42.07690538120356,-26.941946411132815,48.51621574824284,26.941946411132815,16.591488425346512,0
2010-01-14 16:00:00,132.5,164.23611,240.38416,42.07690538120356,-31.736114501953125,48.59480167093783,31.736114501953125,3.0634412675161116,0
2010-01-14 17:00:00,146.1,172.94743,273.30255,42.07690538120356,-26.847433471679693,48.74770831700511,26.847433471679693,5.389439156866558,0
2010-01-14 18:00:00,138.2,183.09866,260.26056,42.076905381203574,-44.898663330078136,49.0505154198793,44.898663330078136,28.564488299513272,0
2010-01-14 19:00:00,150.5,185.01857,278.5843,42.07690538120356,-34.51856994628906,49.63113296514236,34.51856994628906,11.63278885318627,0
2010-01-14 20:00:00,152.2,187.34238,316.4969,42.076905381203574,-35.142376708984386,49.594926823068725,35.142376708984386,20.434144459835466,0
2010-01-14 21:00:00,207.2,195.72873,530.76843,42.07690538120356,11.471270751953114,49.16369568818157,11.471270751953114,76.46465803162013,0
2010-01-14 22:00:00,202.7,162.7845,353.22964,42.076905381203574,39.91549987792968,49.28981345426599,39.91549987792968,8.523125997657075,0
2010-01-14 23:00:00,192.5,159.10504,226.94531,42.076905381203574,33.39495849609375,47.603631177919866,33.39495849609375,33.18428047209889,0
2010-01-15 00:00:00,183.5,172.26884,250.6431,42.076905381203574,11.231155395507812,45.53566711253968,11.231155395507812,0.3355144351176875,0
2010-01-15 01:00:00,179.6,164.87247,329.25064,42.076905381203574,14.72753295898437,43.34818453145296,14.72753295898437,30.858182343132796,0
2010-01-15 02:00:00,101.6,165.44728,493.91327,42.0769053812036,-63.84728088378907,41.50404318976251,63.84728088378907,66.82326681508295,0
2010-01-15 03:00:00,187.2,173.08945,388.37817,42.07690538120356,14.110552978515614,39.57340052458557,14.110552978515614,62.98290136090486,0
2010-01-15 04:00:00,193.7,123.19163,585.25037,42.076905381203574,70.50837249755858,36.06855487410202,70.50837249755858,20.15628511236733,0
2010-01-15 05:00:00,202.3,148.27097,746.21466,42.076905381203545,54.029034423828136,39.027401679725855,54.029034423828136,22.487779776395655,0
2010-01-15 06:00:00,218.0,172.58656,617.26044,42.076905381203574,45.41343688964844,40.50446496798719,45.41343688964844,9.599909510953239,0
2010-01-15 07:00:00,241.1,241.38977,149.84177,42.076905381203545,-0.2897705078125057,41.47672064495407,0.2897705078125057,1.3512037014748728,1
2010-01-15 08:00:00,147.9,239.94821,199.6161,42.076905381203574,-92.04821166992188,41.46852636066014,92.04821166992188,109.5420996927717,0
2010-01-15 09:00:00,217.9,179.42932,658.68634,42.076905381203574,38.47067871093751,44.12275298737971,38.47067871093751,66.80177728199291,0
2010-01-15 10:00:00,191.9,164.99762,343.60663,42.076905381203574,26.90238037109376,41.519192585908,26.90238037109376,25.834164818194125,0
2010-01-15 11:00:00,126.7,129.91194,398.3636,42.0769053812036,-3.2119415283203097,39.658487212853125,3.2119415283203097,73.22934760500907,0
2010-01-15 12:00:00,149.4,160.59457,206.29898,42.07690538120356,-11.19457397460937,38.42785569564325,11.19457397460937,6.88005207844671,0
2010-01-15 13:00:00,133.8,152.85767,183.26328,42.07690538120356,-19.05766601562499,38.40572918866872,19.05766601562499,1.8921510467606026,0
2010-01-15 14:00:00,124.0,144.6822,181.7681,42.076905381203545,-20.682205200195312,38.50427626071462,20.682205200195312,14.409283339062682,0
2010-01-15 15:00:00,107.7,134.7048,91.014244,42.076905381203574,-27.004803466796872,38.62531935826356,27.004803466796872,16.687294760340436,0
2010-01-15 16:00:00,116.7,122.95732,55.4536,42.07690538120356,-6.257321166992185,38.627006253457495,6.257321166992185,6.284903946846953,0
2010-01-15 17:00:00,120.2,129.72046,37.13663,42.07690538120353,-9.520458984374995,38.14491433923291,9.520458984374995,3.8251667351592005,0
2010-01-15 18:00:00,141.2,152.81133,103.46278,42.076905381203545,-11.6113250732422,37.81204582155159,11.6113250732422,4.834224160520705,0
2010-01-15 19:00:00,135.4,172.24931,178.63766,42.07690538120356,-36.84931335449218,36.74664691686637,36.84931335449218,3.9077275412395807,0
2010-01-15 20:00:00,168.7,169.5245,116.42244,42.076905381203574,-0.8245056152343864,36.84353637643371,0.8245056152343864,13.253319077320242,0
2010-01-15 21:00:00,146.6,165.35892,117.33351,42.076905381203574,-18.75891723632813,36.07182947327036,18.75891723632813,0.6478206149765526,0
2010-01-15 22:00:00,175.9,160.9861,125.189674,42.076905381203574,14.913900756835943,36.2606429268146,14.913900756835943,9.628691586472144,0
2010-01-15 23:00:00,140.3,153.4939,128.46724,42.07690538120356,-13.193896484374989,35.48270907959307,13.193896484374989,13.823288647824128,0
2010-01-16 00:00:00,169.5,144.22401,74.94939,42.07690538120356,25.27598571777344,34.87766501957338,25.27598571777344,28.227128633871246,0
2010-01-16 01:00:00,125.1,151.63028,46.051594,42.0769053812036,-26.53027954101563,35.208252177604734,26.53027954101563,47.303339626484956,0
2010-01-16 02:00:00,165.9,142.92421,84.39503,42.07690538120356,22.975790405273443,35.39290719102731,22.975790405273443,54.98669970446856,0
2010-01-16 03:00:00,120.6,150.20992,73.18516,42.076905381203545,-29.609915161132815,33.36457577545753,29.609915161132815,46.16674540837994,0
2010-01-16 04:00:00,121.6,144.4823,57.522205,42.076905381203574,-22.882299804687506,33.770907894891145,22.882299804687506,27.91866758221795,0
2010-01-16 05:00:00,124.3,140.40303,191.31296,42.07690538120356,-16.103030395507815,30.51025736748577,16.103030395507815,18.677648796192898,0
2010-01-16 06:00:00,185.8,129.9288,73.66033,42.07690538120356,55.87119750976564,27.96269495282101,55.87119750976564,49.901760952339316,0
